artist,song,duration_ms,explicit,year,popularity,valence,tempo,genre,genre_Folk/Acoustic,genre_R&B,genre_World/Traditional,genre_blues,genre_classical,genre_country,genre_easy listening,genre_hip hop,genre_jazz,genre_latin,genre_metal,genre_pop,genre_rock,genre_set(),genre_ordinal
Ne-Yo,Let Me Love You (Until You Learn To Love Yourself),251626,False,2012,69,0.248,124.91,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Demi Lovato,Give Your Heart a Break,205346,False,2011,71,0.569,123.008,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Drake,Take Care,277386,True,2011,75,0.299,121.845,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Drake,Take Care,277386,True,2011,75,0.299,121.845,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Drake,Take Care,277386,True,2011,75,0.299,121.845,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Little Mix,Wings,219733,False,2012,1,0.538,114.962,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Bruno Mars,It Will Rain,257720,False,2011,74,0.476,150.017,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Cher Lloyd,Want U Back,214013,False,2011,67,0.573,97.954,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Cher Lloyd,Want U Back,214013,False,2011,67,0.573,97.954,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Lorde,Royals,190185,False,2013,77,0.337,84.878,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Lorde,Royals,190185,False,2013,77,0.337,84.878,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Robin Thicke,Blurred Lines,263053,False,2013,55,0.881,120.0,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Robin Thicke,Blurred Lines,263053,False,2013,55,0.881,120.0,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Imagine Dragons,Radioactive,186813,False,2012,77,0.236,136.245,rock,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12
Avicii,Wake Me Up,247426,False,2013,6,0.643,124.08,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Avicii,Wake Me Up,247426,False,2013,6,0.643,124.08,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),235613,True,2012,1,0.662,94.992,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),235613,True,2012,1,0.662,94.992,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,248413,False,2013,83,0.862,116.047,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,248413,False,2013,83,0.862,116.047,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
will.i.am,Scream & Shout,283400,True,2013,78,0.501,130.033,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
will.i.am,Scream & Shout,283400,True,2013,78,0.501,130.033,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Stromae,Papaoutai,232146,False,2013,1,0.253,116.019,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Bingo Players,Get Up (Rattle) - Vocal Edit,166933,False,2013,1,0.722,127.99,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Bingo Players,Get Up (Rattle) - Vocal Edit,166933,False,2013,1,0.722,127.99,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Naughty Boy,La La La,220779,False,2013,58,0.254,124.988,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Tom Odell,Another Love,244360,True,2013,88,0.131,122.769,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
2 Chainz,We Own It (Fast & Furious),227906,False,2013,69,0.559,171.999,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
2 Chainz,We Own It (Fast & Furious),227906,False,2013,69,0.559,171.999,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
David Guetta,Play Hard (feat. Ne-Yo & Akon),201000,False,2012,69,0.8,130.072,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
David Guetta,Play Hard (feat. Ne-Yo & Akon),201000,False,2012,69,0.8,130.072,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
David Guetta,Play Hard (feat. Ne-Yo & Akon),201000,False,2012,69,0.8,130.072,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Pitbull,Feel This Moment (feat. Christina Aguilera),229506,False,2012,77,0.542,135.956,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Pitbull,Feel This Moment (feat. Christina Aguilera),229506,False,2012,77,0.542,135.956,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Pitbull,Feel This Moment (feat. Christina Aguilera),229506,False,2012,77,0.542,135.956,latin,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7
will.i.am,#thatPOWER,279506,False,2013,68,0.402,127.999,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
will.i.am,#thatPOWER,279506,False,2013,68,0.402,127.999,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Lil Wayne,Love Me,255053,True,2013,68,0.496,124.906,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Lil Wayne,Love Me,255053,True,2013,68,0.496,124.906,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),258342,False,2012,81,0.847,146.078,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),258342,False,2012,81,0.847,146.078,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Martin Garrix,Animals - Radio Edit,176117,False,2013,1,0.0381,128.015,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Martin Garrix,Animals - Radio Edit,176117,False,2013,1,0.0381,128.015,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Jason Derulo,Talk Dirty (feat. 2 Chainz),177685,True,2013,56,0.759,100.315,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Jason Derulo,Talk Dirty (feat. 2 Chainz),177685,True,2013,56,0.759,100.315,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
John Newman,Love Me Again,239894,False,2013,74,0.213,126.03,set(),False,False,False,False,False,False,False,False,False,False,False,False,False,True,4
Britney Spears,Work B**ch,247853,True,2013,1,0.85,128.012,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
The Neighbourhood,Sweater Weather,240400,False,2013,89,0.398,124.053,rock,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12
The Neighbourhood,Sweater Weather,240400,False,2013,89,0.398,124.053,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Sebastian Ingrosso,Reload - Radio Edit,221272,False,2013,68,0.433,128.045,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Sebastian Ingrosso,Reload - Radio Edit,221272,False,2013,68,0.433,128.045,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Capital Cities,Safe And Sound,192693,False,2013,1,0.836,117.952,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Demi Lovato,Heart Attack,210840,False,2013,79,0.502,173.968,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Arctic Monkeys,Why'd You Only Call Me When You're High?,161123,False,2013,84,0.8,92.004,rock,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12
Justin Bieber,Beauty And A Beat,227986,False,2012,73,0.526,128.003,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Eminem,The Monster,250188,True,2013,75,0.624,110.049,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Pitbull,Don't Stop the Party (feat. TJR),206120,False,2012,64,0.952,127.008,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Pitbull,Don't Stop the Party (feat. TJR),206120,False,2012,64,0.952,127.008,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Pitbull,Don't Stop the Party (feat. TJR),206120,False,2012,64,0.952,127.008,latin,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7
Selena Gomez,Come & Get It,231986,False,2013,69,0.573,79.979,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
P!nk,True Love (feat. Lily Allen),230733,True,2012,71,0.578,192.205,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Disclosure,White Noise,277687,False,2013,54,0.902,119.978,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Disclosure,White Noise,277687,False,2013,54,0.902,119.978,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Flo Rida,I Cry,223800,False,2012,60,0.763,126.035,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Flo Rida,I Cry,223800,False,2012,60,0.763,126.035,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Kanye West,Black Skinhead,188013,True,2013,1,0.283,130.089,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Lana Del Rey,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,214912,False,2013,72,0.11,126.052,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Eminem,Berzerk,238746,True,2013,66,0.684,95.084,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Icona Pop,I Love It (feat. Charli XCX),157152,True,2013,68,0.824,125.916,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Icona Pop,I Love It (feat. Charli XCX),157152,True,2013,68,0.824,125.916,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),186826,False,2013,71,0.567,151.99,rock,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12
Lorde,Team,193058,False,2013,1,0.427,100.05,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Lorde,Team,193058,False,2013,1,0.427,100.05,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,208316,False,2012,68,0.638,127.946,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,208316,False,2012,68,0.638,127.946,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Imagine Dragons,Demons,177506,False,2012,81,0.428,89.938,rock,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12
One Direction,One Way or Another (Teenage Kicks),157293,False,2013,66,0.409,162.131,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Taylor Swift,I Knew You Were Trouble.,219720,False,2012,76,0.679,77.019,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Arctic Monkeys,Do I Wanna Know?,272394,False,2013,84,0.405,85.03,rock,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12
Rudimental,Waiting All Night (feat. Ella Eyre),292586,False,2013,66,0.281,174.983,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Rudimental,Waiting All Night (feat. Ella Eyre),292586,False,2013,66,0.281,174.983,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Klangkarussell,Sonnentanz - Sun Don't Shine,238120,False,2014,68,0.155,119.74,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Klangkarussell,Sonnentanz - Sun Don't Shine,238120,False,2014,68,0.155,119.74,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Calvin Harris,Drinking from the Bottle (feat. Tinie Tempah),240346,False,2012,61,0.53,128.062,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Calvin Harris,Drinking from the Bottle (feat. Tinie Tempah),240346,False,2012,61,0.53,128.062,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Calvin Harris,Drinking from the Bottle (feat. Tinie Tempah),240346,False,2012,61,0.53,128.062,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
